ID,Still Exists,In English,Sarcasm,Additional Comments,Antisemitism Rating,Disagree With,Sentiment Rating,Calling Out,Is About the Holocaust,IHRA Section
1104785684232105985,True,True,False,No comments.,1,False,4,True,False,13
1164016760753938433,True,True,False,Tweet author is Jewish.,1,False,3,True,False,13
1177557731462516736,True,True,False,No comments.,1,False,5,False,False,13
1112366100065517568,True,True,False,No comments.,4,False,2,False,True,12
1165256527793360896,True,True,False,Published by Auschwitz museum.,1,False,5,True,True,13
1132652292304457729,True,True,False,No comments.,2,False,4,True,True,13
1152799340886417408,True,True,False,Tweet critical of Muslims.,2,False,4,True,False,13
1117440396433354752,True,True,False,No comments.,2,False,4,True,False,13
1203248600958062594,True,True,False,No comments.,1,False,4,False,True,13
1180278532007747584,False,True,False,Tweet not shown.,3,False,3,False,False,13
1103670187918835718,True,True,False,3.1.9 also applicable.,4,False,1,False,False,10
1180419786133704704,True,True,False,No comments.,1,False,5,False,True,13
1132361778053156864,True,True,False,No comments.,1,False,4,True,True,13
1192126138073657344,True,True,False,James Baldwin had a controversial relationship with Jews but outside clip's purview/context..,2,False,4,False,True,13
1082748559345270785,True,True,False,Tweet author is a pro-Israel Chabad member. Neturei Karta does not recognize Israel as a Jewish state.,1,False,5,True,False,13
1124398506867736576,True,True,False,No comments.,2,False,4,True,False,13
1177060141889441793,True,True,False,No comments.,1,False,4,True,False,13
1123787141740421120,True,True,False,No comments.,1,False,4,False,False,13
1163919300635348992,True,True,False,Soleded O'Brien's critique of alleged dual loyalty comments.,2,False,4,True,False,13
1086083179927072770,True,True,False,Jews are portrayed as victims.,2,False,3,False,False,13
1116365496985837570,True,True,True,"Mixed. Condemns Trump's comments about Jews. However, picture shows Jewish (presumably GOP supporters) dancing in idolatrous way before Trump. Resembles Golden Calf parable.",4,False,3,False,False,9
1128711024780238851,True,True,False,No comments.,2,False,4,True,False,13
1164142901942784000,True,True,False,No comments.,1,False,4,True,False,13
1153388586919763968,False,True,False,Inactive tweet.,3,False,3,False,False,13
1145056467835207682,True,True,False,No comments.,1,False,5,True,False,13
1095045656803139584,True,True,False,The organization publishing this tweet does not recognize the State of Israel (UK version of Neturei Karta).,2,False,4,False,False,13
1103362270833360897,True,True,False,No comments.,2,False,4,False,False,13
1196176714159796224,True,True,False,No comments.,1,False,4,True,False,13
1211294790580613120,True,True,False,No comments.,2,False,4,True,False,13
1103688981038985217,True,True,False,No comments.,2,False,4,True,False,13
1109170436078817282,True,True,False,No comments.,2,False,4,True,False,13
1189147053693255680,True,True,False,No comments.,5,False,1,False,False,9
1179108593364193280,True,True,False,No comments.,1,False,4,True,False,13
1174749164711948289,True,True,False,No comments.,2,False,4,False,False,13
1163454205190787073,True,True,False,No comments.,2,False,4,True,False,13
1164563408143863808,True,True,False,No comments.,1,False,4,False,False,13
1204606487999340544,False,True,False,Tweet not avaliable.,3,False,3,False,False,13
1086157625463496705,True,True,False,No comments.,5,False,2,False,False,7
1184284050833444864,True,True,False,No comments.,2,False,4,True,False,13
1106877920528793601,True,True,False,No comments.,5,False,3,False,False,11
1205452916573822976,True,True,False,No comments.,2,False,4,True,False,13
1123997289809313792,True,True,False,No comments.,2,False,4,False,True,13
1211249595453300741,True,True,False,No comments.,1,False,4,True,False,13
1089631985998401536,True,True,False,No comments.,2,False,4,False,True,13
1081956974240165888,False,True,False,Tweet not avaliable.,3,False,3,False,False,13
1161163770439356416,True,True,False,No comments.,2,False,4,False,False,13
1089095077337710592,True,True,False,No comments.,3,False,1,False,False,9
1165507070776528897,True,True,False,No comments.,2,False,4,False,False,13
1180271416391847936,True,True,False,Bot. Retweets parable.,3,False,2,False,False,13
1179428995865153536,True,True,False,No comments.,2,False,4,True,False,13
1208497535003844617,True,True,False,No comments.,4,False,4,False,False,6
1123871012746092545,True,True,False,No comments.,1,False,4,False,True,13
1116484931063042049,True,True,False,Account has history of anti-Semitic comments legitmitizing terrorism..,4,False,4,False,False,7
1202252816154271751,True,True,False,No comments.,1,False,4,True,False,13
1133467553861210112,True,True,False,No comments.,1,False,4,True,False,13
1148840533244153857,True,True,False,No comments.,2,False,4,True,False,13
1173343720944615425,True,True,False,No comments.,2,False,3,False,False,13
1195856943379832835,True,True,True,No comments.,3,False,2,False,False,13
1137921195863662592,True,True,True,No comments.,2,False,4,True,False,13
1152696160177524737,True,True,False,No comments.,2,False,4,True,False,13
1103399738924138496,True,True,False,No comments.,2,False,3,True,False,13
1106758804161605632,True,True,False,No comments.,5,False,2,False,False,11
1202323043495886849,True,True,False,Tweet criticizes Zizek editorial.,2,False,4,True,False,13
1105121922709446657,True,True,False,No comments.,2,False,4,True,False,13
1152933580454150144,True,True,False,No comments.,2,False,4,True,False,13
1200723676414517248,True,True,False,No comments.,4,False,3,False,False,10
1105220918782115841,True,True,False,No comments.,2,False,3,True,False,13
1089540844204552192,True,True,False,Rep. Deutch is Jewish.,1,False,5,True,True,13
1204642318281781248,False,True,False,Tweet not found.,3,False,3,False,False,13
1099604329219190784,True,True,False,No comments.,1,False,3,False,True,13
1123171043357515776,True,True,False,No comments.,2,False,4,False,False,13
1210154361864835073,False,True,False,No comments.,3,False,3,False,False,13
1193082139077742592,True,True,False,No comments.,1,False,5,True,True,13
1133707888751456256,True,True,False,No comments.,1,False,4,True,False,13
1169753213840580609,False,True,False,Tweet not active.,3,False,3,False,False,13
1164208701324111879,True,True,False,No comments.,1,False,5,True,False,13
1153026367677718528,True,True,False,No comments.,2,False,4,False,False,13
1123196895784992769,False,True,False,No comments.,3,False,3,False,False,13
1123991287764533248,True,True,False,No comments.,1,False,4,True,True,13
1179884586622488576,True,True,False,No comments.,2,False,2,False,True,13
1086054707729178624,True,True,False,No comments.,4,False,1,False,False,9
1126593101353689088,True,True,False,No comments.,2,False,4,True,False,13
1159039169232015361,True,True,False,No comments.,1,False,5,False,False,13
1115717530696540161,True,True,False,No comments.,2,False,4,True,False,13
1139571667930439680,True,True,False,No comments.,5,False,2,False,False,9
1151486239377248256,True,True,False,No comments.,2,False,4,True,False,13
1208283932552290304,False,True,False,Tweet not shown.,3,False,3,False,False,13
1164338423181848576,True,True,True,No comments.,2,False,3,True,False,13
1164912960193490944,True,True,False,No comments.,2,False,3,True,False,13
1146224750106071040,False,True,False,Tweet not active.,3,False,3,False,False,13
1195508246129328128,True,True,False,No comments.,1,False,4,True,False,13
1105445500273123330,True,True,False,No comments.,2,False,4,True,False,13
1194128207710183424,True,True,False,Related to Kenyan domestic politics. Burial practices in time of COVID-19.,2,False,3,False,False,13
1152528324268158976,True,True,False,Compares Uyghur repression to Holocaust.,3,False,3,False,False,4
1142419874620198912,True,True,False,No comments.,2,False,3,False,False,13
1090953805821140993,False,True,False,tweet cannot be found,3,False,3,False,False,13
1084402291627696128,True,True,False,No comments.,1,False,4,True,False,13
1089443796016721920,True,True,False,No comments.,2,False,4,False,False,13
1123249327969845248,True,True,True,No comments.,1,False,4,True,False,13
1168653790326788096,False,True,False,tweet cannot be found,3,False,3,False,False,13
1082072541865361409,True,True,False,News report.,2,False,3,False,False,13
1206688877207048192,True,True,False,No comments.,2,False,5,False,False,13
1164566330751819776,True,True,False,No comments.,1,False,4,True,False,13
1165867213020160001,True,True,False,No comments.,4,False,3,False,False,7
1193298741723385863,True,True,False,No comments.,3,False,3,False,False,3
1179565075050516481,False,True,False,tweet cannot be found,3,False,3,False,False,13
1095012926971359232,True,True,False,No comments.,1,False,4,True,False,13
1211586789661499392,False,True,False,tweet cannot be found,3,False,3,False,False,13
1106614990067458048,True,True,False,No comments.,2,False,4,True,False,13
1108207488879525889,True,True,False,No comments.,4,False,3,False,False,2
1102621417353420800,True,True,False,No comments.,1,False,4,True,False,13
1153004645809315841,True,True,False,No comments.,2,False,4,True,True,13
1181290675620519936,True,True,False,No comments.,1,False,4,True,True,13
1178383182644813830,True,True,False,No comments.,2,False,4,True,False,13
1188480661688082432,True,True,False,No comments.,2,False,4,True,False,13
1135587969572716551,True,True,False,No comments.,4,False,3,False,True,4
1201392132373630977,True,True,False,No comments.,2,False,4,True,False,13
1089912687713083392,True,True,False,No comments.,1,False,4,True,True,13
1195377619996463109,True,True,False,No comments.,2,False,3,True,True,13
1122317613655314432,True,True,False,No comments.,1,False,3,True,False,13
1150965839904018433,True,True,False,Islamophobic content.,2,False,4,True,False,13
1200195175743737856,True,True,False,No comments.,2,False,4,True,False,13
1209074759759286272,True,True,False,No comments.,2,False,4,False,False,13
1206030307402698752,True,True,False,No comments.,4,False,3,False,False,7
1104348923408334849,True,True,False,No comments.,2,False,4,True,False,13
1127992211705090048,True,True,False,No comments.,2,False,4,True,False,13
1141390826477674497,True,True,False,No comments.,1,False,4,True,False,13
1106375339314278401,True,True,False,Cernovich is a far-right figure.,3,False,4,True,False,13
1110980119693324288,True,True,False,No comments.,1,False,4,False,False,13
1106967423620571136,True,True,False,3.1.7 is also applicable.,4,False,3,False,False,8
1128969967301529601,True,True,False,No comments.,1,False,4,False,False,13
1123276905082388480,True,True,False,No comments.,1,False,4,True,False,13
1136638196421464064,True,True,False,No comments.,1,False,4,True,False,13
1087038566981648384,True,True,False,No comments.,5,False,1,False,False,9
1105459448003379203,True,True,False,No comments.,5,False,1,False,False,9
1095698808107872259,True,True,False,Ilhan Omar has been accused of antisemitic comments herself.,2,False,3,True,False,13
1163938030916382720,True,True,False,No comments.,2,False,4,True,False,13
1122417866664566785,True,True,False,No comments.,2,False,4,True,False,13
1119619456886378496,True,True,False,No comments.,2,False,4,True,False,13
1140312327042076672,True,True,True,No comments.,1,False,4,True,False,13
1211555507682414592,True,True,False,No comments.,2,False,4,False,False,13
1090960185764372480,True,True,False,No comments.,2,False,4,True,False,13
1203781200411799555,True,True,False,No comments.,1,False,4,True,False,13
1177207330913619971,True,True,False,No comments.,2,False,4,True,False,13
1125996031672508416,True,True,False,Term in question in a blocked account's tweet.,4,False,2,False,False,13
1193872168536305664,True,True,False,No comments.,2,False,4,False,True,13
1211797540833779714,True,True,False,Defends Jeremy Corbyn,4,False,3,False,False,1
1207070769966178305,False,True,False,Tweet not active.,3,False,3,False,False,13
1135216071525511173,True,True,False,No comments.,1,False,4,False,False,13
1159474398316978178,True,True,False,No comments.,2,False,4,False,True,13
1151087846364778496,True,True,False,No comments.,4,False,3,False,False,2
1177931184338284544,True,True,False,No comments.,1,False,4,True,False,13
1140418815819472897,True,True,False,No comments.,2,False,3,True,False,13
1163954030718025728,True,True,False,No comments.,1,False,4,True,False,13
1089646485300490240,True,True,False,No comments.,1,False,4,False,True,13
1204752985391280128,True,True,False,No comments.,1,False,4,True,False,13
1161651776858103809,True,True,False,No comments.,1,False,4,False,True,13
1106562886778998785,True,True,False,No comments.,5,False,2,False,False,11
1201419993491132416,True,True,False,No comments.,2,False,4,True,False,13
1095070695070093313,True,True,False,No comments.,4,False,3,False,False,2
1163332620262039553,True,True,False,No comments.,1,False,4,True,False,13
1195354673781325824,True,True,False,No comments.,1,False,4,True,False,13
1123924052236734464,True,True,False,No comments.,1,False,4,False,False,13
1122261905974988800,True,True,False,No comments.,2,False,4,True,False,13
1154432190572388354,True,True,False,No comments.,1,False,5,False,False,13
1177123461627617280,True,True,False,No comments.,2,False,4,True,True,13
1195759376121946113,True,True,False,No comments.,1,False,4,True,False,13
1104671900737908737,True,True,False,No comments.,1,False,4,True,False,13
1153098075189194754,True,True,False,No comments.,1,False,3,True,False,13
1175433676366258177,True,True,False,No comments.,1,False,4,False,True,13
1099186614700433409,True,True,False,No comments.,3,False,4,False,True,13
1136342842777972736,True,True,False,No comments.,2,False,4,True,False,13
1169750965274185728,True,True,False,No comments.,2,False,4,False,False,13
1095195520124026880,True,True,False,No comments.,2,False,4,True,False,13
1154126425420718080,True,True,False,No comments.,5,False,1,False,False,7
1118657880838819840,True,True,False,No comments.,2,False,4,False,False,13
1164286090863210497,True,True,False,No comments.,2,False,4,True,False,13
1168869725662863360,True,True,False,No comments.,2,False,4,True,False,13
1141028281749139457,True,True,False,No comments.,2,False,4,True,True,13
1107156797687775232,True,True,False,No comments.,1,False,4,True,False,13
1199204156931788800,True,True,False,No comments.,1,False,4,False,False,13
1116543687444406272,True,True,False,New Testament passage.,5,False,1,False,False,9
1121874377631465474,True,True,False,No comments.,1,False,3,True,False,13
1114201210960085002,True,True,False,No comments.,2,False,4,True,False,13
1133045257074085892,True,True,False,No comments.,1,False,4,True,False,13
1171163784762839042,True,True,False,No comments.,1,False,4,False,True,13
1203412394405441536,True,True,False,No comments.,1,False,4,True,False,13
1211490408754270210,True,True,False,No comments.,2,False,4,True,False,13
1198532531840339968,True,True,False,No comments.,2,False,3,False,False,13
1162591320231370752,True,True,False,No comments.,1,False,4,True,False,13
1134453573490827266,True,True,True,No comments.,2,False,4,True,False,13
1162510741368295424,True,True,False,No comments.,2,False,3,True,False,13
1114419851211071488,True,True,False,No comments.,1,False,3,True,True,13
1141163626063114243,True,True,False,No comments.,2,False,4,True,True,13
1109574009891508229,True,True,False,No comments.,2,False,3,False,False,13
1103013290916175874,True,True,False,Ilhan Omar has made allegedly antisemitic comments.,3,False,4,False,False,13
1150219639667867648,True,True,False,No comments.,3,False,4,True,False,13
1103883379542388737,True,True,False,No comments.,2,False,4,True,False,13
1095785077391249408,True,True,False,Ilhan Omar has made antisemitic comments in the past.,2,False,4,True,False,13
1109819656871788544,True,True,False,No comments.,2,False,4,False,False,13
1172917021417381888,True,True,False,Denies Jewish nationhood by claiming Jews are Palestinian.,3,False,3,False,False,7
